record_id,aspect_index,category,parameter,sentiment,confidence,phrase_original,phrase_english,focus_model,is_wow_factor,review_flag
f345c124-3ccc-4379-8060-fd8d7cf970c6,0,Powertrain / Performance,Engine Reliability,Negative,0.9,seal kruk as udah rusak jadi oli keluar,crankshaft seal is damaged causing oil leakage,Toyota Avanza,False,OK
7492e522-d37d-46fc-a149-b993acfb4c79,0,Other,Maintenance,Neutral,0.9,periksa dulu dudukan saringan oli berangkali O oringnya sudah oblak atau kalah,"check the oil filter housing, maybe the O-ring is loose or worn out",Toyota Avanza,False,OK
f032c179-67fb-4b2f-8ae6-795e540c5817,0,Other,Oil Leak,Negative,0.9,"Mau di paksa tutup itu lubang, nanti oli ny kmana mana menyebabkan komponen yang seharusnya tidak boleh kena oli.","If forced to close that hole, the oil will go everywhere, causing components that should not get oil to be exposed.",Toyota Avanza,False,OK
4174d1ea-fbad-44f2-b4df-91c531702812,0,Other,Seal,Neutral,0.8,Seal krukas belakang atau bisa juga seal input,Rear crankshaft seal or input seal,Toyota Avanza,False,OK
06cfb527-350a-40b6-a5ec-f9cfc2b39076,0,Powertrain / Performance,Durability,Positive,0.9,belum ada rembes/netes oli KM 240rb,no oil leaks at 240k km,Toyota Avanza,False,OK
06cfb527-350a-40b6-a5ec-f9cfc2b39076,1,Value Perception,Maintenance Cost,Positive,0.8,Service rutin di BeRes,regular service at authorized dealer,Toyota Avanza,False,OK
cdceb348-9705-426c-954b-33dea66ccbb6,0,Other,General Impression,Negative,0.8,Seal Kruk as blkg dh minta ganti,The rear seal is broken and needs replacement,Toyota Avanza,False,OK
30dcf955-b1ab-41be-8286-93c6bd276ec9,0,Other,Maintenance Cost,Negative,0.9,"sealnya sekitar 150-200 yg bagus, jasanya yg lumayan,soalnya turun maticnya sekitar 700-1.5 tergantung bengkel dan daerah","seal costs 150-200, service fee is quite high, transmission removal costs 700-1.5 depending on shop and area",Toyota Avanza,False,OK
b17b0869-0c7a-42a4-9143-8f63c1fecdf9,0,Value Perception,Warranty,Positive,0.9,bisa claim warranty,can claim warranty,Toyota Avanza,False,OK
b17b0869-0c7a-42a4-9143-8f63c1fecdf9,1,Brand Perception,After Sales Service,Positive,0.85,Saya kmrn baru selesai claim warranty di toyota,I just finished claiming warranty at Toyota,Toyota Avanza,False,OK
11b68bb5-20d3-4aca-8f2d-c1afe274bd06,0,Other,General Impression,Neutral,0.9,ini samsat mana om ?,"which samsat is this, bro?",Toyota Avanza,False,OK
175bfed8-7219-4be1-b96a-c4c9d2f62c1a,0,Other,Engine Displacement,Neutral,0.9,Yg di 1.3 salah ketik itu...soalnya cc nya 1.496,The 1.3 is a typo... because the cc is 1.496,Toyota Avanza,False,OK
2ea8740f-3df4-433a-9351-8204fa9c9127,0,Other,Ownership Experience,Neutral,0.9,Coba nomor mesin dan rangka sama ga,Check if the engine and chassis numbers match,Toyota Avanza,False,OK
78171558-3573-4dff-897e-82ca57116eb2,0,Other,General Impression,Neutral,0.9,Alat anti error itu maksudnya apa ya,What does that anti-error tool mean?,Toyota Avanza,False,OK
f0405718-acc3-4551-9dfc-7f0f71cff96b,0,Value Perception,Price,Neutral,0.7,Pake lebih bagus klu ada uangnya.,It would be better if you have the money.,Toyota Avanza,False,OK
256a0e0e-b30e-4586-bbf7-554134eb2639,0,Other,Tire Noise,Neutral,0.8,Nyimak merek & tipe ban yg senyap gak berisik,Observing tire brand and type that are quiet and not noisy,Toyota Avanza,False,OK
4993af4c-6ac4-4ad4-b75f-280f1e3539e5,0,Styling / Design,Wheel Design,Positive,0.7,R 17 OEM altis,R17 OEM Altis wheels,Toyota Avanza,False,OK
3a8cc679-538f-4723-983a-d39c95c126a1,0,Value Perception,Competitor Comparison,Negative,0.8,skrg orang lebih suka mobil tua karna sukacangnya tdk sulit di cari,now people prefer old cars because spare parts are not hard to find,Toyota Avanza,False,OK
1f184d0d-d5c1-4528-a9b2-faea6aa4a613,0,Other,General Impression,Neutral,0.9,Pilot nya tua jg nggak om..wkwkw,"The pilot is also old, right? lol",Toyota Avanza,False,OK
ea30dc9c-8cca-4a42-9bc9-54eb9a8d3a40,0,Other,Spare Parts Availability,Positive,0.9,Lagi nyari ecu copotan Avanza 2004,Looking for a used ECU for Avanza 2004,Toyota Avanza,False,OK
2f23ce5f-8792-4667-8af9-d7f99e5b188e,0,Powertrain / Performance,Transmission,Positive,0.9,tidak pernah ganti oil gardan,never replaced differential oil,Toyota Avanza,False,OK
2f23ce5f-8792-4667-8af9-d7f99e5b188e,1,Value Perception,Maintenance Cost,Positive,0.9,tidak pernah ganti oil gardan,never replaced differential oil,Toyota Avanza,False,OK
2f23ce5f-8792-4667-8af9-d7f99e5b188e,2,Other,Ownership Experience,Positive,0.8,Saya pakai Avanza sudah 5 th lebih,I have used Avanza for more than 5 years,Toyota Avanza,False,OK
8e639231-8072-4a7e-bde1-9da7c8171f8f,0,Other,General Impression,Neutral,0.6,"Tiga kali tap mesin,trs tap total PAK ,mesin,prosneling SM grdan,biasakan GT aman","Three times tap engine, then tap total PAK, engine, propeller with gear, get used to GT safe",Toyota Avanza,False,LOW_CONFIDENCE
6327e20d-737e-4be4-98a5-a839c047320d,0,Powertrain / Performance,Transmission,Positive,0.9,"oli gardan sama transmisi manual umur nya lebih lama om, bisa 40-60rb km tergantung trip juga","axle oil and manual transmission last longer, can go 40-60k km depending on trip",Toyota Avanza,False,OK
91a488b0-9932-4b1e-bd47-c28ccf5392f8,0,Other,Ownership Experience,Neutral,0.6,Mana yang duluan 6 bulan/km 5000,Which comes first: 6 months or 5000 km,Toyota Avanza,False,LOW_CONFIDENCE
9b5a6f97-8181-4061-95c4-b2e65247a86f,0,Other,Ownership Experience,Neutral,0.8,"2thn ato40rb km, mana yg tercapai lbh dulu","2 years or 40,000 km, whichever comes first",Toyota Avanza,False,OK
1a3eb99a-3be2-4bb6-a43f-b5d67ed97b49,0,Other,General Impression,Neutral,0.5,Maaf kalau mau di bantu Monggo kebetulan saya tukang bikin barcode,"Sorry if you want help, I happen to be a barcode maker",Toyota Avanza,False,LOW_CONFIDENCE
de6ce9a9-4b94-4cde-9c03-7001c41b57e1,0,Other,Ownership Experience,Neutral,0.9,Bisa om asal ada BPKB STNK bukti kepemilikan sekarang bisa om,"Can, sir, as long as there is BPKB STNK proof of ownership now can, sir",Toyota Avanza,False,OK
a5e0b6f4-7296-4351-a711-81dc879fc257,0,Other,General Impression,Neutral,0.6,Saya bisa bang namq PT 2019 juga,I can also (something) PT 2019,Toyota Avanza,False,LOW_CONFIDENCE
b8dca97b-54ab-461d-803b-b7612a2cdaf8,0,Other,Spam,Neutral,1.0,"Bisa dibantu pembuatan barcode pertalite resmi, bayar seikhlasnya setelah jadi, wa 081991105005","Can help make official pertalite barcode, pay as you wish after done, wa 081991105005",Toyota Avanza,False,OK
da2e4ada-c77c-442a-bab7-90d3a796ed7b,0,Other,Ownership Experience,Neutral,0.6,bisa kok. punya sy nama PT,It can. Mine is named PT,Toyota Avanza,False,LOW_CONFIDENCE
57ede3c3-e6c6-4175-9812-5551f162d3f9,0,Value Perception,Resale Value,Neutral,0.8,beli second yg pemilik sebelumnya a/n PT,bought second-hand with previous owner being a company,Toyota Avanza,False,OK
57ede3c3-e6c6-4175-9812-5551f162d3f9,1,Other,Fuel Type,Neutral,0.7,bsa bikin barcode Pertalite tuh,can make Pertalite barcode,Toyota Avanza,False,OK
0abd9f79-754b-49c4-a492-d1d1c41e0ede,0,Other,Documentation Accuracy,Negative,0.9,"Cek no tangka d stnk sama bpkb,, kasus sama, daftar pake stnk, tau2 ad perbedaan satu huruf bpkb dan stnk,,","Check the chassis number on STNK and BPKB, same case, registered using STNK, suddenly there is a one-letter difference between BPKB and STNK.",Toyota Avanza,False,OK
5abb66b8-adc0-47b1-a08a-5105894f585b,0,Other,Ownership Experience,Neutral,0.9,Harus balik nama dulu baru bisa,Must transfer name first before can,Toyota Avanza,False,OK
148f1109-f4cb-44d8-a008-ce094463136a,0,Other,Ownership Experience,Positive,0.8,tidak ada keluhan,no complaints,Toyota Avanza,False,OK
b3187aff-a9e6-4c22-86aa-74d8f18922c6,0,Other,Accessories,Negative,0.8,"barang kW om ,ini yg ORI","counterfeit goods, this is the original",Toyota Avanza,False,OK
480345ed-a243-4ab3-bd1d-ec88e8c50ba7,0,Other,Ownership Experience,Positive,0.9,Saya pakai om alhamdulillah aman malah udah beli lagi buat cadangan,"I use it, thank God it's safe, I even bought another one as a backup",Toyota Avanza,False,OK
6d2edf7a-f5a5-4029-a458-6a491fa2b480,0,Other,General Impression,Neutral,0.9,Kang upami budiman pangandaran bandung anu jb5 eta jadwal ti pangandaran na jam sabaraha?,"Sir, if you are going from Pangandaran to Bandung with JB5, what time is the schedule from Pangandaran?",Toyota Avanza,False,OK
57cdb6f1-3929-4ec0-a0e0-80889d26fe7a,0,Styling / Design,Exterior Design,Positive,0.9,Keren???????????,Cool???????????,BYD Atto 3,True,OK
081eb53c-30da-4800-8764-e804fb238641,0,Other,General Impression,Positive,0.9,Masya allah tabarakallah mantap2,"Masha Allah, tabarakallah, very impressive",BYD Atto 3,True,OK
7c980aaa-2faa-4334-ade7-78e4b4eec40d,0,Other,General Impression,Positive,0.7,"Nonton full, keren review nya","Watched the full review, it's cool",BYD Atto 3,False,OK
18bf7008-145a-41d1-8c6f-ecbda8b95782,0,Other,General Impression,Neutral,0.9,Semoga viewers disini yg nonton tp belum punya mobil (saya juga) segera diberikan rezki berlimpah sehingga bisa kebeli. Aamiin.,Hope viewers who watch but don't have a car yet (including me) are blessed with abundant fortune to be able to buy one. Amen.,BYD Atto 3,False,OK
cf98022c-7cfa-4b53-a7e0-b60e18bbe1a3,0,Value Perception,Price,Negative,0.9,harga sekarang mah kemahalan,current price is too expensive,BYD Atto 3,False,OK
cf98022c-7cfa-4b53-a7e0-b60e18bbe1a3,1,Value Perception,Competitor Comparison,Negative,0.8,dilihat dengan sudah banyaknya kompetitor,considering there are already many competitors,BYD Atto 3,False,OK
d48eb2ed-e65e-4b1b-9760-c439adac1a68,0,Other,General Impression,Neutral,0.6,bilamana perlu korupsi agar up date,when is it necessary to corrupt to update,BYD Atto 3,False,LOW_CONFIDENCE
5f4e4bee-35f5-475f-9d16-16edc616e3d8,0,Styling / Design,Steering Wheel Design,Positive,0.9,stir nya mantabb pak,"the steering wheel is awesome, sir",BYD Atto 3,True,OK
07e14997-f2e8-4c35-b057-c5c7771241b4,0,New Tech,GPS Navigation,Neutral,0.8,Pengukuran speed dari GPS juga ada keterbatasan kepresisiannya,Speed measurement from GPS also has precision limitations,BYD Atto 3,False,OK
07e14997-f2e8-4c35-b057-c5c7771241b4,1,Safety & ADAS,Braking System,Neutral,0.7,perhitungan efektivitas fungsi ABS nya dari jarak dislatasi,calculation of ABS function effectiveness from stopping distance,BYD Atto 3,False,OK
7bd46da1-23cb-4f11-96e9-15bebf033f13,0,New Tech,GPS Navigation,Neutral,0.9,"akurasi GPS, biasanya antara 1,5 s/d 3 meter, bahkan bisa sampai 10 meter, tergantung pada solid/tidaknya sinyal satelit.","GPS accuracy, usually between 1.5 to 3 meters, can even reach 10 meters, depending on satellite signal strength.",BYD Atto 3,False,OK
94db834c-1e0d-4192-b373-a6cc0bb49b69,0,Other,Testing Methodology,Neutral,0.9,test berbagai mcm mobil perlu alat ukur yg konsisten,testing various cars needs consistent measuring tools,BYD Atto 3,False,OK
94db834c-1e0d-4192-b373-a6cc0bb49b69,1,Other,GPS Accuracy,Neutral,0.8,jika gps maka semua mobil yg di test harus alat gps yg sama,"if using GPS, all cars tested must use the same GPS device",BYD Atto 3,False,OK
94db834c-1e0d-4192-b373-a6cc0bb49b69,2,Other,Speedometer Accuracy,Neutral,0.8,"kalau berdasarkan spedo masing"" mobil, maka bias/eror nya jg berbeda""","if based on each car's speedometer, the bias/error will also differ",BYD Atto 3,False,OK
c6f27b81-e4b9-47ab-b1bf-7f20f0a799d0,0,Other,General Impression,Neutral,0.6,"paling akurat, ya menggunakan komputer pada balapan mobil F1 itu mas.","most accurate, yes using computers in F1 car racing, sir.",BYD Atto 3,False,LOW_CONFIDENCE
b6e3efc3-500e-43e8-bc61-5ee72b478347,0,Other,Horn,Neutral,0.8,"Kata kunci baru, ""klakson persahabatan""","New keyword, ""friendship horn""",BYD Atto 3,False,OK
1e00de64-4f41-4655-abd5-f88f384cbb93,0,Brand Perception,Brand Popularity,Positive,0.8,bnyak bgt mobil ini,a lot of this car,BYD Atto 3,False,OK
75e96719-238e-41f0-803f-b5afed1130a7,0,Other,General Impression,Positive,0.6,"Akhirnya yg di tunggu, keluar juga??.","Finally what we've been waiting for, it's out??.",BYD Atto 3,False,LOW_CONFIDENCE
a2305e6e-e662-456d-aba6-44faa13f39aa,0,Brand Perception,Brand Image,Positive,0.9,sempat diketawain om Elon karena Warren Buffett mau nginvest,once laughed at by Elon Musk because Warren Buffett wanted to invest,BYD Atto 3,False,OK
a2305e6e-e662-456d-aba6-44faa13f39aa,1,Other,General Impression,Positive,0.8,akhirnya siap mengaspal di Indonesia,finally ready to hit the roads in Indonesia,BYD Atto 3,False,OK
5d28bb61-9dc2-44f4-b1f0-093740ff6b57,0,Powertrain / Performance,One Pedal Driving,Negative,0.9,One pedal driving sangat tidak dianjurkan di China,One pedal driving is strongly not recommended in China,BYD Atto 3,False,OK
5d28bb61-9dc2-44f4-b1f0-093740ff6b57,1,Safety & ADAS,Braking System,Negative,0.8,muscle memory kaki untuk letak rem bisa hilang karena jarang menginjak rem,foot muscle memory for brake placement can be lost due to rarely pressing the brake,BYD Atto 3,False,OK
d90ad65a-5b91-41e6-84ad-6d47ff571f0e,0,Styling / Design,Exterior Design,Positive,0.95,HRV jd terlihat sgt kuno jika disandingkan dgn atto3 ini,HRV looks very outdated when compared to this Atto 3,BYD Atto 3,False,OK
c217aa01-2b22-4fca-9bcd-fce5b37b2e29,0,Safety & ADAS,Safety Features,Negative,0.8,alat keselamtannya bisa jd gk atif,safety features can become inactive,BYD Atto 3,False,OK
e8a3d663-b3c4-4c23-8f97-ee82c0e039f3,0,Value Perception,Fuel Cost Savings,Positive,0.9,cape beli bensin ya Alloh SWT... bensinnya juga banyak timbalnya,"tired of buying gasoline, the gasoline also has a lot of lead",BYD Atto 3,True,OK
e8a3d663-b3c4-4c23-8f97-ee82c0e039f3,1,Brand Perception,Brand Desire,Positive,0.8,"semoga bisa ganti mobil bensin saya, ke mobil BYD Atto 3",hopefully I can replace my gasoline car with a BYD Atto 3,BYD Atto 3,True,OK
3b644b69-cf90-453f-b477-77490db9f383,0,Styling / Design,Interior Design,Positive,0.9,Cakep banget interior nya,The interior is very cool,BYD Atto 3,True,OK
b580cfdb-f8b0-4a45-85f6-d701c5df4227,0,Styling / Design,Exterior Design,Positive,0.95,"designnya emang ga striking tapi cantikkkk, dr semua angle enak diliatnya","design is not striking but beautiful, looks good from all angles",BYD Atto 3,False,OK
b580cfdb-f8b0-4a45-85f6-d701c5df4227,1,Value Perception,Competitor Comparison,Positive,0.9,setelah lihat langsung antara Omode E5 vs Atto gw jauh lebih suka Atto designnya,"after seeing Omoda E5 vs Atto in person, I prefer Atto's design much more",BYD Atto 3,False,OK
9ddd7c7f-d7b7-4e84-8e81-7f55fa180eef,0,Other,General Impression,Neutral,0.6,Dikulitin abis2an ama bang fitra ??,Repeatedly asked by Mr. Fitra ??,BYD Atto 3,False,LOW_CONFIDENCE
a2349c38-22ed-4f74-b8cc-a65c60cb9f47,0,Styling / Design,Exterior Design,Positive,0.9,Sekilas memang atto lebih menarik,"At first glance, Atto is more attractive",BYD Atto 3,False,MIXED_SENTIMENT
a2349c38-22ed-4f74-b8cc-a65c60cb9f47,1,Comfort & Space,Ride Quality,Positive,0.9,kalo prioritas lebih ke kenyamanan penumpang sih jelas atto,"if priority is passenger comfort, clearly Atto",BYD Atto 3,False,MIXED_SENTIMENT
a2349c38-22ed-4f74-b8cc-a65c60cb9f47,2,Comfort & Space,Driver Comfort,Negative,0.8,"kalo prioritas kenyamanan saat nyetir, omoda udah pasti the best di kelasnya","if priority is driving comfort, Omoda is definitely the best in its class",BYD Atto 3,False,MIXED_SENTIMENT
a2349c38-22ed-4f74-b8cc-a65c60cb9f47,0,Styling / Design,Exterior Design,Negative,0.8,Sekilas memang atto lebih menarik,"At first glance, Atto is more attractive",Chery Omoda E5,False,MIXED_SENTIMENT
a2349c38-22ed-4f74-b8cc-a65c60cb9f47,1,Comfort & Space,Passenger Comfort,Negative,0.9,kalo prioritas lebih ke kenyamanan penumpang sih jelas atto,"if priority is passenger comfort, clearly Atto",Chery Omoda E5,False,MIXED_SENTIMENT
a2349c38-22ed-4f74-b8cc-a65c60cb9f47,2,Comfort & Space,Driving Comfort,Positive,0.9,"kalo prioritas kenyamanan saat nyetir, omoda udah pasti the best di kelasnya","if priority is driving comfort, Omoda is definitely the best in its class",Chery Omoda E5,False,MIXED_SENTIMENT
a2349c38-22ed-4f74-b8cc-a65c60cb9f47,3,Value Perception,Competitor Comparison,Positive,0.85,"setelah test drive, sy dealnya ke omoda e5","after test drive, I decided on Omoda E5",Chery Omoda E5,False,MIXED_SENTIMENT
1ada3ebe-64b4-4f1d-961a-a4284455b35f,0,Styling / Design,Exterior Design,Negative,0.9,"Atto 3 = 7 (biasa aja,)","Atto 3 = 7 (just ordinary,)",BYD Atto 3,False,OK
1ada3ebe-64b4-4f1d-961a-a4284455b35f,1,Styling / Design,Exterior Design,Negative,0.9,Omoda E5 = 9,Omoda E5 = 9,BYD Atto 3,False,OK
1ada3ebe-64b4-4f1d-961a-a4284455b35f,0,Styling / Design,Exterior Design,Positive,0.95,Omoda E5 = 9,Omoda E5 = 9,Chery Omoda E5,False,OK
1ada3ebe-64b4-4f1d-961a-a4284455b35f,1,Styling / Design,Exterior Design,Positive,0.9,"Atto 3 = 7 (biasa aja,)","Atto 3 = 7 (just ordinary,)",Chery Omoda E5,False,OK
b1052ab5-5a1d-4217-8fe9-430ecd400dc8,0,Other,General Impression,Neutral,0.6,kayak lu bisa desain aja??,as if you could design??,BYD Atto 3,False,LOW_CONFIDENCE
2d82cca5-e90c-423b-923a-1d373debf313,0,Brand Perception,Brand Image,Positive,0.9,BYD akan merajai mobil listrik di Indonesia,BYD will dominate electric cars in Indonesia,BYD Atto 3,True,OK
2d82cca5-e90c-423b-923a-1d373debf313,1,Brand Perception,Brand Trust,Positive,0.8,Bukan maen ini brand,This brand is no joke,BYD Atto 3,True,OK
8b9584b7-11a4-4f38-abfe-2697ff766b8f,0,Brand Perception,Country of Origin Image,Positive,0.8,dari china banyak orang belajar,from China many people learn,BYD Atto 3,False,OK
8b9584b7-11a4-4f38-abfe-2697ff766b8f,1,Value Perception,Competitor Comparison,Positive,0.7,"dikibulin jepang itu sakitnya tuh disini. Ibarat telur, HPP 1000 dijual 3500","being fooled by Japan hurts here. Like an egg, cost 1000 sold 3500",BYD Atto 3,False,OK
4ac24764-8ab9-4b1b-a263-4a88c2cbea05,0,Brand Perception,Brand Image,Positive,0.9,best EV car in the world,best EV car in the world,BYD Atto 3,True,OK
